anime_id,score,watching_status,watched_episodes
39783,8,1,1
2124,9,1,0
41120,9,1,2
48649,9,1,2
39486,8,1,0
40938,10,1,6
488,0,1,0
41930,8,1,4
38524,1,1,0
40028,1,1,16
39617,9,1,1
31646,10,2,22
35180,10,2,22
32998,8,2,12
22199,7,2,24
32828,8,2,12
6547,9,2,13
9989,10,2,11
24833,9,2,22
30654,9,2,25
9919,9,2,25
39337,9,2,8
36649,10,2,24
22789,10,2,12
57,9,2,26
31043,9,2,12
33486,9,2,25
17269,9,2,1
1575,10,2,25
12685,7,2,1
2904,10,2,25
1,10,2,26
37597,7,2,13
11843,9,2,12
1535,9,2,37
28223,9,2,12
37520,10,2,24
38671,7,2,24
18507,8,2,12
36704,8,2,12
38027,8,2,1
22265,8,2,13
38400,10,2,1
48830,10,2,1
35198,9,2,1
19671,9,2,7
5114,10,2,64
25183,8,2,12
39533,9,2,11
40421,10,2,1
43692,9,2,5
37105,8,2,12
40052,9,2,23
20583,9,2,25
32935,10,2,10
28891,9,2,25
40776,9,2,12
30415,9,2,1
8074,6,2,12
42897,9,2,13
26055,8,2,24
31933,10,2,39
37991,9,2,39
48661,9,2,12
53273,0,2,14
5680,9,2,13
9617,9,2,1
7791,9,2,26
32281,8,2,1
36098,9,2,1
22535,9,2,24
39247,9,2,12
28851,10,2,1
16894,9,2,25
24415,8,2,25
35658,8,2,1
4898,9,2,24
6707,9,2,12
9136,9,2,6
31812,9,2,1
22145,9,2,10
23317,9,2,2
40496,7,2,13
10620,7,2,26
32182,8,2,12
37510,10,2,13
19,10,2,74
20,9,2,220
2446,10,2,4
49521,9,2,1
30276,6,2,12
13601,8,2,22
23281,7,2,11
39491,7,2,8
40858,8,2,3
21339,8,2,1
37440,8,2,1
37441,8,2,1
37442,8,2,1
30727,7,2,11
36885,9,2,1
33255,9,2,120
34612,9,2,24
35851,9,2,1
37450,9,2,13
38329,8,2,1
199,10,2,1
23273,8,2,22
35760,8,2,12
28171,8,2,24
42923,8,2,12
50265,10,2,12
50602,9,2,13
2001,9,2,27
38826,9,2,1
27899,7,2,12
37521,9,2,24
33352,8,2,13
39547,9,2,12
23847,9,2,13
37779,9,2,12
55855,0,6,0
48583,0,6,0
